UTC,Open,High,Low,Close,Volume
27.01.2025 00:41:00.000 UTC,2767.605,2767.815,2767.415,2767.705,0.04455
27.01.2025 00:42:00.000 UTC,2767.695,2768.115,2767.545,2767.925,0.0369
27.01.2025 00:43:00.000 UTC,2768.015,2768.025,2767.605,2767.655,0.01395
27.01.2025 00:44:00.000 UTC,2767.655,2768.275,2767.345,2767.445,0.03762
27.01.2025 00:45:00.000 UTC,2767.438,2768.275,2767.355,2768.255,0.0414
27.01.2025 00:46:00.000 UTC,2768.255,2768.255,2767.795,2767.985,0.0126
27.01.2025 00:47:00.000 UTC,2767.825,2767.925,2767.485,2767.765,0.0207
27.01.2025 00:48:00.000 UTC,2767.745,2768.045,2767.695,2767.915,0.0234
27.01.2025 00:49:00.000 UTC,2767.905,2768.055,2767.805,2767.815,0.018
27.01.2025 00:50:00.000 UTC,2767.805,2768.685,2767.535,2768.535,0.04545
27.01.2025 00:51:00.000 UTC,2768.445,2768.925,2768.445,2768.785,0.0306
27.01.2025 00:52:00.000 UTC,2768.778,2768.778,2767.945,2768.475,0.04332
27.01.2025 00:53:00.000 UTC,2768.475,2768.675,2768.455,2768.575,0.01575
27.01.2025 00:54:00.000 UTC,2768.555,2768.555,2767.665,2768.225,0.0648
27.01.2025 00:55:00.000 UTC,2768.225,2768.575,2767.775,2768.535,0.11748
27.01.2025 00:56:00.000 UTC,2768.535,2768.915,2768.305,2768.865,0.1089
27.01.2025 00:57:00.000 UTC,2768.865,2769.915,2768.805,2769.865,0.12063
27.01.2025 00:58:00.000 UTC,2769.875,2770.315,2769.695,2770.265,0.09507
27.01.2025 00:59:00.000 UTC,2770.225,2770.815,2769.305,2769.455,0.12708
27.01.2025 01:00:00.000 UTC,2769.575,2771.045,2768.925,2770.795,0.21708
27.01.2025 01:01:00.000 UTC,2770.775,2771.015,2769.875,2770.865,0.16851
27.01.2025 01:02:00.000 UTC,2770.885,2771.835,2770.465,2771.655,0.16941
27.01.2025 01:03:00.000 UTC,2771.695,2772.285,2771.205,2771.985,0.21315
27.01.2025 01:04:00.000 UTC,2771.995,2772.055,2770.925,2771.505,0.13116
27.01.2025 01:05:00.000 UTC,2771.485,2772.415,2770.835,2772.355,0.14625
27.01.2025 01:06:00.000 UTC,2772.345,2772.345,2771.125,2771.415,0.1779
27.01.2025 01:07:00.000 UTC,2771.405,2771.905,2771.015,2771.455,0.12339
27.01.2025 01:08:00.000 UTC,2771.455,2771.895,2771.255,2771.585,0.10968
27.01.2025 01:09:00.000 UTC,2771.705,2771.945,2770.565,2770.965,0.0897
27.01.2025 01:10:00.000 UTC,2770.935,2771.235,2770.505,2770.825,0.08697
27.01.2025 01:11:00.000 UTC,2770.825,2771.045,2770.185,2770.945,0.13194
27.01.2025 01:12:00.000 UTC,2770.945,2771.955,2770.365,2771.025,0.12969
27.01.2025 01:13:00.000 UTC,2770.965,2771.145,2770.275,2770.455,0.09117
27.01.2025 01:14:00.000 UTC,2770.455,2770.735,2769.925,2770.215,0.09615
27.01.2025 01:15:00.000 UTC,2770.215,2770.845,2769.835,2770.375,0.08571
27.01.2025 01:16:00.000 UTC,2770.395,2770.745,2769.275,2769.425,0.09399
27.01.2025 01:17:00.000 UTC,2769.425,2769.725,2769.195,2769.455,0.11085
27.01.2025 01:18:00.000 UTC,2769.525,2769.985,2769.505,2769.585,0.11358
27.01.2025 01:19:00.000 UTC,2769.575,2770.525,2769.575,2770.375,0.11532
27.01.2025 01:20:00.000 UTC,2770.415,2770.835,2769.935,2770.405,0.07257
27.01.2025 01:21:00.000 UTC,2770.415,2770.715,2770.285,2770.605,0.0351
27.01.2025 01:22:00.000 UTC,2770.585,2770.755,2770.245,2770.715,0.02739
27.01.2025 01:23:00.000 UTC,2770.685,2770.915,2770.195,2770.195,0.05805
27.01.2025 01:24:00.000 UTC,2770.185,2770.295,2769.565,2769.685,0.04038
27.01.2025 01:25:00.000 UTC,2769.705,2769.845,2768.155,2768.525,0.07977
27.01.2025 01:26:00.000 UTC,2768.505,2768.905,2767.775,2768.865,0.06813
27.01.2025 01:27:00.000 UTC,2768.865,2768.865,2767.995,2768.215,0.02013
27.01.2025 01:28:00.000 UTC,2768.195,2768.255,2767.535,2768.035,0.02169
27.01.2025 01:29:00.000 UTC,2768.045,2768.525,2767.855,2768.345,0.01932
27.01.2025 01:30:00.000 UTC,2768.345,2768.745,2766.895,2767.465,0.02835
27.01.2025 01:31:00.000 UTC,2767.565,2767.955,2767.225,2767.555,0.0198
27.01.2025 01:32:00.000 UTC,2767.565,2767.635,2766.445,2766.835,0.03261
27.01.2025 01:33:00.000 UTC,2766.845,2766.895,2766.455,2766.665,0.0315
27.01.2025 01:34:00.000 UTC,2766.685,2767.275,2766.325,2766.945,0.03054
27.01.2025 01:35:00.000 UTC,2766.945,2767.045,2766.365,2766.415,0.03828
27.01.2025 01:36:00.000 UTC,2766.405,2766.535,2765.815,2766.095,0.11601
27.01.2025 01:37:00.000 UTC,2766.085,2767.165,2765.875,2767.125,0.05517
27.01.2025 01:38:00.000 UTC,2767.105,2767.495,2766.625,2766.775,0.03474
27.01.2025 01:39:00.000 UTC,2766.775,2767.155,2765.705,2766.065,0.05967
27.01.2025 01:40:00.000 UTC,2766.095,2766.115,2765.215,2765.495,0.0516
27.01.2025 01:41:00.000 UTC,2765.405,2765.525,2763.865,2764.045,0.09646
27.01.2025 01:42:00.000 UTC,2764.105,2764.155,2763.285,2763.605,0.05622
27.01.2025 01:43:00.000 UTC,2763.545,2764.395,2763.115,2763.455,0.03504
27.01.2025 01:44:00.000 UTC,2763.475,2764.055,2762.875,2763.085,0.06546
27.01.2025 01:45:00.000 UTC,2763.065,2764.635,2763.055,2764.405,0.03861
27.01.2025 01:46:00.000 UTC,2764.405,2764.695,2764.228,2764.375,0.02316
27.01.2025 01:47:00.000 UTC,2764.355,2764.375,2763.635,2763.775,0.01311
27.01.2025 01:48:00.000 UTC,2763.695,2764.195,2763.525,2764.155,0.02478
27.01.2025 01:49:00.000 UTC,2764.155,2764.815,2763.915,2764.595,0.02595
27.01.2025 01:50:00.000 UTC,2764.605,2764.755,2763.525,2763.825,0.0342
27.01.2025 01:51:00.000 UTC,2763.835,2764.835,2763.785,2764.835,0.07191
27.01.2025 01:52:00.000 UTC,2764.935,2764.935,2763.785,2764.185,0.07539
27.01.2025 01:53:00.000 UTC,2764.185,2764.295,2763.415,2763.505,0.0612
27.01.2025 01:54:00.000 UTC,2763.545,2763.625,2762.785,2762.835,0.0486
27.01.2025 01:55:00.000 UTC,2762.745,2763.128,2762.715,2762.935,0.08433
27.01.2025 01:56:00.000 UTC,2762.935,2763.825,2762.875,2763.125,0.10335
27.01.2025 01:57:00.000 UTC,2763.145,2763.235,2762.875,2762.875,0.04905
27.01.2025 01:58:00.000 UTC,2762.875,2763.065,2762.835,2762.915,0.081
27.01.2025 01:59:00.000 UTC,2762.915,2763.035,2762.665,2762.825,0.0918
27.01.2025 02:00:00.000 UTC,2762.818,2763.385,2762.675,2763.225,0.09429
27.01.2025 02:01:00.000 UTC,2763.205,2763.285,2762.715,2762.895,0.07461
27.01.2025 02:02:00.000 UTC,2762.795,2762.925,2762.635,2762.835,0.04287
27.01.2025 02:03:00.000 UTC,2762.835,2762.915,2761.475,2761.605,0.08415
27.01.2025 02:04:00.000 UTC,2761.605,2762.255,2761.565,2761.835,0.10377
27.01.2025 02:05:00.000 UTC,2761.845,2761.865,2760.935,2761.035,0.09981
27.01.2025 02:06:00.000 UTC,2761.005,2761.265,2760.698,2760.975,0.10602
27.01.2025 02:07:00.000 UTC,2760.975,2761.365,2760.855,2761.215,0.10593
27.01.2025 02:08:00.000 UTC,2761.215,2761.785,2761.145,2761.535,0.1173
27.01.2025 02:09:00.000 UTC,2761.525,2761.525,2760.975,2761.105,0.08199
27.01.2025 02:10:00.000 UTC,2761.105,2761.465,2760.795,2761.005,0.12213
27.01.2025 02:11:00.000 UTC,2760.875,2761.105,2760.825,2760.975,0.10836
27.01.2025 02:12:00.000 UTC,2760.965,2761.128,2760.785,2760.915,0.08652
27.01.2025 02:13:00.000 UTC,2760.785,2760.985,2758.685,2758.685,0.10587
27.01.2025 02:14:00.000 UTC,2758.675,2758.985,2757.355,2758.475,0.09072
27.01.2025 02:15:00.000 UTC,2758.495,2759.375,2758.375,2758.875,0.07983
27.01.2025 02:16:00.000 UTC,2758.875,2759.035,2758.345,2758.385,0.06552
27.01.2025 02:17:00.000 UTC,2758.465,2758.605,2757.175,2757.255,0.07386
27.01.2025 02:18:00.000 UTC,2757.295,2757.675,2756.375,2756.725,0.04791
27.01.2025 02:19:00.000 UTC,2756.725,2757.655,2755.785,2757.015,0.10164
27.01.2025 02:20:00.000 UTC,2756.875,2757.015,2755.835,2755.955,0.04293
27.01.2025 02:21:00.000 UTC,2755.955,2756.188,2754.935,2754.935,0.10203
27.01.2025 02:22:00.000 UTC,2754.925,2755.295,2753.618,2754.395,0.07395
27.01.2025 02:23:00.000 UTC,2754.455,2756.035,2754.185,2755.955,0.05217
27.01.2025 02:24:00.000 UTC,2755.945,2755.945,2755.305,2755.515,0.06189
27.01.2025 02:25:00.000 UTC,2755.485,2755.675,2755.145,2755.305,0.05721
27.01.2025 02:26:00.000 UTC,2755.305,2755.855,2755.235,2755.825,0.04383
27.01.2025 02:27:00.000 UTC,2755.795,2757.185,2755.755,2757.135,0.04341
27.01.2025 02:28:00.000 UTC,2757.075,2758.175,2757.045,2757.665,0.04284
27.01.2025 02:29:00.000 UTC,2757.705,2758.365,2757.425,2757.565,0.0438
27.01.2025 02:30:00.000 UTC,2757.585,2758.555,2757.125,2757.565,0.04413
27.01.2025 02:31:00.000 UTC,2757.535,2757.535,2756.435,2757.305,0.05292
27.01.2025 02:32:00.000 UTC,2757.308,2757.778,2756.685,2756.998,0.07638
27.01.2025 02:33:00.000 UTC,2756.975,2757.335,2756.045,2756.885,0.11316
27.01.2025 02:34:00.000 UTC,2756.885,2757.385,2756.698,2757.195,0.10941
27.01.2025 02:35:00.000 UTC,2757.195,2757.365,2756.425,2756.615,0.15789
27.01.2025 02:36:00.000 UTC,2756.615,2756.895,2755.095,2755.375,0.14514
27.01.2025 02:37:00.000 UTC,2755.395,2755.925,2755.135,2755.695,0.13485
27.01.2025 02:38:00.000 UTC,2755.675,2755.675,2754.335,2755.175,0.09447
27.01.2025 02:39:00.000 UTC,2755.125,2756.135,2754.805,2756.135,0.08937
27.01.2025 02:40:00.000 UTC,2756.265,2757.095,2756.048,2757.065,0.0462
27.01.2025 02:41:00.000 UTC,2757.095,2757.348,2756.905,2757.158,0.06774
27.01.2025 02:42:00.000 UTC,2757.148,2757.838,2756.948,2757.258,0.06117
27.01.2025 02:43:00.000 UTC,2757.275,2758.155,2757.175,2757.848,0.07251
27.01.2025 02:44:00.000 UTC,2757.915,2758.108,2756.888,2757.048,0.0381
27.01.2025 02:45:00.000 UTC,2757.118,2757.348,2756.385,2756.648,0.04959
27.01.2025 02:46:00.000 UTC,2756.448,2756.645,2755.948,2755.948,0.05085
27.01.2025 02:47:00.000 UTC,2755.948,2756.088,2755.365,2755.825,0.03897
27.01.2025 02:48:00.000 UTC,2755.755,2756.305,2755.755,2756.125,0.02322
27.01.2025 02:49:00.000 UTC,2756.098,2757.385,2756.098,2757.155,0.03807
27.01.2025 02:50:00.000 UTC,2757.125,2757.265,2756.435,2756.435,0.03699
27.01.2025 02:51:00.000 UTC,2756.405,2756.995,2756.278,2756.995,0.01284
27.01.2025 02:52:00.000 UTC,2757.015,2757.315,2756.565,2757.115,0.01836
27.01.2025 02:53:00.000 UTC,2757.195,2757.295,2756.295,2756.575,0.01683
27.01.2025 02:54:00.000 UTC,2756.535,2756.535,2755.765,2755.845,0.0339
27.01.2025 02:55:00.000 UTC,2755.855,2756.195,2755.435,2755.535,0.0261
27.01.2025 02:56:00.000 UTC,2755.535,2755.995,2755.505,2755.905,0.02889
27.01.2025 02:57:00.000 UTC,2755.935,2756.155,2755.565,2755.695,0.04248
27.01.2025 02:58:00.000 UTC,2755.695,2756.215,2755.685,2755.945,0.04902
27.01.2025 02:59:00.000 UTC,2755.945,2756.375,2755.725,2756.055,0.04083
27.01.2025 03:00:00.000 UTC,2756.035,2756.145,2754.925,2755.115,0.05763
27.01.2025 03:01:00.000 UTC,2755.095,2756.605,2755.095,2756.545,0.06765
27.01.2025 03:02:00.000 UTC,2756.515,2757.025,2756.515,2756.615,0.03948
27.01.2025 03:03:00.000 UTC,2756.565,2756.645,2756.135,2756.305,0.03639
27.01.2025 03:04:00.000 UTC,2756.275,2756.345,2755.865,2756.115,0.03342
27.01.2025 03:05:00.000 UTC,2756.165,2756.915,2756.105,2756.845,0.02943
27.01.2025 03:06:00.000 UTC,2756.865,2757.365,2756.635,2756.865,0.04875
27.01.2025 03:07:00.000 UTC,2756.875,2756.995,2756.655,2756.785,0.05259
27.01.2025 03:08:00.000 UTC,2756.775,2756.855,2756.515,2756.665,0.06318
27.01.2025 03:09:00.000 UTC,2756.695,2756.845,2755.955,2756.195,0.08031
27.01.2025 03:10:00.000 UTC,2756.155,2756.445,2756.065,2756.315,0.06027
27.01.2025 03:11:00.000 UTC,2756.265,2757.265,2756.195,2757.265,0.0966
27.01.2025 03:12:00.000 UTC,2757.275,2758.318,2757.085,2758.025,0.09045
27.01.2025 03:13:00.000 UTC,2758.045,2758.655,2757.925,2758.655,0.04992
27.01.2025 03:14:00.000 UTC,2758.665,2758.755,2758.355,2758.525,0.0378
27.01.2025 03:15:00.000 UTC,2758.575,2760.415,2758.525,2760.375,0.04971
27.01.2025 03:16:00.000 UTC,2760.375,2761.165,2760.075,2760.845,0.04104
27.01.2025 03:17:00.000 UTC,2760.815,2760.875,2760.175,2760.425,0.02745
27.01.2025 03:18:00.000 UTC,2760.445,2760.775,2760.345,2760.505,0.02805
27.01.2025 03:19:00.000 UTC,2760.535,2760.665,2759.265,2759.605,0.02748
27.01.2025 03:20:00.000 UTC,2759.645,2759.715,2759.255,2759.505,0.01596
27.01.2025 03:21:00.000 UTC,2759.495,2760.225,2759.425,2760.195,0.01611
27.01.2025 03:22:00.000 UTC,2760.215,2760.865,2759.985,2760.805,0.02328
27.01.2025 03:23:00.000 UTC,2760.805,2760.825,2760.355,2760.565,0.03798
27.01.2025 03:24:00.000 UTC,2760.535,2760.565,2759.665,2760.305,0.04065
27.01.2025 03:25:00.000 UTC,2760.298,2761.955,2760.298,2761.455,0.04236
27.01.2025 03:26:00.000 UTC,2761.598,2761.865,2761.398,2761.445,0.02085
27.01.2025 03:27:00.000 UTC,2761.425,2762.425,2761.345,2762.055,0.04482
27.01.2025 03:28:00.000 UTC,2762.055,2762.165,2760.765,2760.855,0.10464
27.01.2025 03:29:00.000 UTC,2760.838,2761.165,2760.775,2760.925,0.06729
27.01.2025 03:30:00.000 UTC,2760.925,2761.335,2760.845,2761.295,0.02976
27.01.2025 03:31:00.000 UTC,2761.345,2761.495,2761.215,2761.215,0.02544
27.01.2025 03:32:00.000 UTC,2761.245,2761.885,2761.215,2761.345,0.03408
27.01.2025 03:33:00.000 UTC,2761.365,2761.365,2760.015,2760.775,0.06117
27.01.2025 03:34:00.000 UTC,2760.885,2761.115,2760.785,2760.785,0.01392
27.01.2025 03:35:00.000 UTC,2760.725,2760.725,2759.815,2760.385,0.0168
27.01.2025 03:36:00.000 UTC,2760.345,2760.615,2760.175,2760.355,0.01065
27.01.2025 03:37:00.000 UTC,2760.285,2761.235,2760.115,2761.195,0.01734
27.01.2025 03:38:00.000 UTC,2761.235,2761.265,2760.825,2761.105,0.01458
27.01.2025 03:39:00.000 UTC,2761.095,2761.555,2761.095,2761.495,0.01116
27.01.2025 03:40:00.000 UTC,2761.485,2761.885,2761.485,2761.705,0.01257
27.01.2025 03:41:00.000 UTC,2761.745,2762.095,2761.655,2761.995,0.01044
27.01.2025 03:42:00.000 UTC,2762.075,2762.255,2761.515,2761.548,0.01275
27.01.2025 03:43:00.000 UTC,2761.415,2761.495,2760.948,2761.065,0.02535
27.01.2025 03:44:00.000 UTC,2761.125,2761.165,2760.755,2760.995,0.03204
27.01.2025 03:45:00.000 UTC,2761.145,2761.295,2760.885,2761.205,0.03432
27.01.2025 03:46:00.000 UTC,2761.205,2761.325,2761.025,2761.225,0.02607
27.01.2025 03:47:00.000 UTC,2761.165,2761.435,2760.885,2760.975,0.03153
27.01.2025 03:48:00.000 UTC,2760.905,2761.275,2760.525,2760.535,0.03471
27.01.2025 03:49:00.000 UTC,2760.615,2760.985,2760.445,2760.675,0.02946
27.01.2025 03:50:00.000 UTC,2760.685,2760.695,2760.115,2760.175,0.01788
27.01.2025 03:51:00.000 UTC,2760.155,2760.615,2760.105,2760.455,0.01362
27.01.2025 03:52:00.000 UTC,2760.475,2761.165,2760.395,2761.125,0.00783
27.01.2025 03:53:00.000 UTC,2761.085,2761.695,2761.015,2761.455,0.0144
27.01.2025 03:54:00.000 UTC,2761.445,2761.675,2761.355,2761.575,0.03807
27.01.2025 03:55:00.000 UTC,2761.585,2761.605,2761.055,2761.225,0.02508
27.01.2025 03:56:00.000 UTC,2761.225,2761.385,2761.145,2761.355,0.00528
27.01.2025 03:57:00.000 UTC,2761.335,2761.565,2761.105,2761.145,0.00867
27.01.2025 03:58:00.000 UTC,2761.185,2761.265,2761.125,2761.125,0.00723
27.01.2025 03:59:00.000 UTC,2761.115,2761.475,2760.895,2760.905,0.01308
27.01.2025 04:00:00.000 UTC,2760.915,2760.915,2759.845,2759.865,0.0255
27.01.2025 04:01:00.000 UTC,2759.865,2760.365,2759.645,2760.115,0.0186
27.01.2025 04:02:00.000 UTC,2760.115,2760.195,2759.645,2759.655,0.01824
27.01.2025 04:03:00.000 UTC,2759.655,2759.915,2759.225,2759.805,0.01599
27.01.2025 04:04:00.000 UTC,2759.925,2760.085,2759.555,2759.955,0.01218
27.01.2025 04:05:00.000 UTC,2760.015,2760.215,2759.765,2760.085,0.00963
27.01.2025 04:06:00.000 UTC,2760.105,2760.345,2760.015,2760.165,0.00717
27.01.2025 04:07:00.000 UTC,2760.185,2760.315,2760.095,2760.095,0.0042
27.01.2025 04:08:00.000 UTC,2760.235,2760.235,2759.555,2759.555,0.01485
27.01.2025 04:09:00.000 UTC,2759.535,2759.965,2759.525,2759.665,0.01146
27.01.2025 04:10:00.000 UTC,2759.685,2759.895,2759.455,2759.795,0.01056
27.01.2025 04:11:00.000 UTC,2759.755,2759.875,2759.655,2759.785,0.00669
27.01.2025 04:12:00.000 UTC,2759.755,2759.795,2759.565,2759.685,0.01287
27.01.2025 04:13:00.000 UTC,2759.645,2759.805,2759.485,2759.785,0.00573
27.01.2025 04:14:00.000 UTC,2759.715,2760.005,2759.675,2759.725,0.00735
27.01.2025 04:15:00.000 UTC,2759.725,2759.725,2758.385,2758.415,0.02163
27.01.2025 04:16:00.000 UTC,2758.375,2758.375,2757.755,2757.805,0.03531
27.01.2025 04:17:00.000 UTC,2757.805,2758.415,2757.665,2758.385,0.02343
27.01.2025 04:18:00.000 UTC,2758.385,2758.555,2758.105,2758.155,0.02346
27.01.2025 04:19:00.000 UTC,2758.155,2758.235,2757.775,2757.925,0.02094
27.01.2025 04:20:00.000 UTC,2757.895,2757.895,2757.615,2757.725,0.0108
27.01.2025 04:21:00.000 UTC,2757.745,2758.495,2757.655,2758.395,0.01506
27.01.2025 04:22:00.000 UTC,2758.485,2758.835,2758.345,2758.365,0.00729
27.01.2025 04:23:00.000 UTC,2758.375,2758.375,2758.155,2758.225,0.01161
27.01.2025 04:24:00.000 UTC,2758.175,2758.225,2757.785,2757.785,0.01566
27.01.2025 04:25:00.000 UTC,2757.845,2757.845,2757.505,2757.585,0.0111
27.01.2025 04:26:00.000 UTC,2757.545,2757.795,2757.215,2757.595,0.00816
27.01.2025 04:27:00.000 UTC,2757.525,2757.665,2757.305,2757.545,0.01323
27.01.2025 04:28:00.000 UTC,2757.525,2758.045,2757.505,2757.975,0.02877
27.01.2025 04:29:00.000 UTC,2757.995,2758.125,2757.625,2758.005,0.01194
27.01.2025 04:30:00.000 UTC,2758.015,2758.035,2756.895,2756.895,0.01866
27.01.2025 04:31:00.000 UTC,2756.865,2756.905,2756.365,2756.525,0.02904
27.01.2025 04:32:00.000 UTC,2756.518,2756.735,2756.365,2756.695,0.03936
27.01.2025 04:33:00.000 UTC,2756.665,2756.685,2756.265,2756.295,0.03738
27.01.2025 04:34:00.000 UTC,2756.285,2756.965,2756.165,2756.805,0.05673
27.01.2025 04:35:00.000 UTC,2756.825,2757.475,2756.675,2756.695,0.07683
27.01.2025 04:36:00.000 UTC,2756.795,2757.075,2756.605,2756.805,0.06975
27.01.2025 04:37:00.000 UTC,2756.765,2756.925,2755.975,2756.385,0.09717
27.01.2025 04:38:00.000 UTC,2756.378,2756.395,2755.555,2755.635,0.09957
27.01.2025 04:39:00.000 UTC,2755.678,2756.015,2755.475,2755.995,0.08418
27.01.2025 04:40:00.000 UTC,2756.028,2756.305,2755.865,2755.988,0.05538
27.01.2025 04:41:00.000 UTC,2755.955,2756.325,2755.905,2756.015,0.04195
27.01.2025 04:42:00.000 UTC,2756.115,2756.595,2755.905,2756.265,0.05007
27.01.2025 04:43:00.000 UTC,2756.265,2756.585,2756.138,2756.585,0.01926
27.01.2025 04:44:00.000 UTC,2756.425,2756.635,2755.885,2755.955,0.03777
27.01.2025 04:45:00.000 UTC,2755.955,2756.785,2755.955,2756.735,0.03177
27.01.2025 04:46:00.000 UTC,2756.805,2757.465,2756.805,2757.305,0.05031
27.01.2025 04:47:00.000 UTC,2757.305,2757.595,2757.235,2757.425,0.03783
27.01.2025 04:48:00.000 UTC,2757.395,2757.605,2757.145,2757.255,0.04173
27.01.2025 04:49:00.000 UTC,2757.255,2757.375,2756.775,2757.135,0.03243
27.01.2025 04:50:00.000 UTC,2757.065,2757.145,2756.865,2756.955,0.02505
27.01.2025 04:51:00.000 UTC,2756.965,2757.275,2756.855,2756.875,0.02181
27.01.2025 04:52:00.000 UTC,2756.875,2757.115,2756.715,2757.085,0.02709
27.01.2025 04:53:00.000 UTC,2757.055,2757.155,2756.755,2757.155,0.02988
27.01.2025 04:54:00.000 UTC,2757.115,2757.645,2757.085,2757.595,0.02889
27.01.2025 04:55:00.000 UTC,2757.615,2758.265,2757.595,2758.055,0.03351
27.01.2025 04:56:00.000 UTC,2758.055,2758.645,2757.965,2757.995,0.04518
27.01.2025 04:57:00.000 UTC,2758.005,2758.045,2757.775,2757.795,0.03966
27.01.2025 04:58:00.000 UTC,2757.845,2758.015,2757.765,2757.925,0.01491
27.01.2025 04:59:00.000 UTC,2757.945,2758.075,2757.885,2757.935,0.01344
27.01.2025 05:00:00.000 UTC,2757.805,2757.825,2757.395,2757.465,0.01386
27.01.2025 05:01:00.000 UTC,2757.485,2757.715,2757.355,2757.365,0.01155
27.01.2025 05:02:00.000 UTC,2757.355,2757.845,2757.315,2757.365,0.02004
27.01.2025 05:03:00.000 UTC,2757.345,2757.455,2756.945,2756.975,0.01275
27.01.2025 05:04:00.000 UTC,2756.945,2757.065,2756.725,2756.765,0.01602
27.01.2025 05:05:00.000 UTC,2756.825,2756.945,2756.635,2756.785,0.00975
27.01.2025 05:06:00.000 UTC,2756.735,2756.825,2756.195,2756.205,0.02682
27.01.2025 05:07:00.000 UTC,2756.228,2756.515,2756.175,2756.305,0.02964
27.01.2025 05:08:00.000 UTC,2756.285,2756.495,2755.665,2755.725,0.03678
27.01.2025 05:09:00.000 UTC,2755.525,2755.745,2755.185,2755.645,0.04743
27.01.2025 05:10:00.000 UTC,2755.645,2756.445,2755.585,2756.265,0.01845
27.01.2025 05:11:00.000 UTC,2756.285,2756.285,2755.745,2756.095,0.0126
27.01.2025 05:12:00.000 UTC,2756.075,2756.425,2755.975,2755.975,0.0162
27.01.2025 05:13:00.000 UTC,2755.925,2756.045,2755.715,2756.015,0.03264
27.01.2025 05:14:00.000 UTC,2755.945,2756.125,2755.515,2755.575,0.02799
27.01.2025 05:15:00.000 UTC,2755.575,2756.615,2755.505,2756.495,0.04938
27.01.2025 05:16:00.000 UTC,2756.535,2756.895,2756.405,2756.805,0.04554
27.01.2025 05:17:00.000 UTC,2756.875,2757.015,2756.065,2756.105,0.08352
27.01.2025 05:18:00.000 UTC,2756.105,2756.345,2755.945,2756.105,0.07338
27.01.2025 05:19:00.000 UTC,2756.165,2756.325,2755.935,2756.015,0.05532
27.01.2025 05:20:00.000 UTC,2755.995,2756.015,2755.695,2755.985,0.03978
27.01.2025 05:21:00.000 UTC,2756.045,2756.195,2755.485,2755.605,0.03549
27.01.2025 05:22:00.000 UTC,2755.675,2755.885,2755.475,2755.795,0.05856
27.01.2025 05:23:00.000 UTC,2755.805,2756.195,2755.805,2755.985,0.01074
27.01.2025 05:24:00.000 UTC,2755.955,2756.295,2755.775,2755.965,0.02862
27.01.2025 05:25:00.000 UTC,2755.965,2756.295,2755.715,2756.035,0.04392
27.01.2025 05:26:00.000 UTC,2756.015,2756.165,2755.835,2755.905,0.07038
27.01.2025 05:27:00.000 UTC,2755.955,2755.955,2755.635,2755.685,0.06579
27.01.2025 05:28:00.000 UTC,2755.675,2755.675,2754.945,2755.165,0.07476
27.01.2025 05:29:00.000 UTC,2755.185,2755.295,2754.955,2755.145,0.04776
27.01.2025 05:30:00.000 UTC,2755.065,2755.545,2754.585,2755.525,0.05616
27.01.2025 05:31:00.000 UTC,2755.495,2755.695,2755.255,2755.315,0.04092
27.01.2025 05:32:00.000 UTC,2755.335,2755.865,2755.285,2755.755,0.02214
27.01.2025 05:33:00.000 UTC,2755.795,2756.165,2755.305,2755.445,0.02472
27.01.2025 05:34:00.000 UTC,2755.565,2755.865,2755.165,2755.815,0.0186
27.01.2025 05:35:00.000 UTC,2755.855,2756.245,2755.505,2755.675,0.02184
27.01.2025 05:36:00.000 UTC,2755.665,2756.005,2755.445,2755.945,0.01848
27.01.2025 05:37:00.000 UTC,2755.965,2755.985,2754.785,2754.855,0.03261
27.01.2025 05:38:00.000 UTC,2754.875,2755.165,2754.305,2754.585,0.03039
27.01.2025 05:39:00.000 UTC,2754.545,2755.125,2754.475,2754.795,0.02424
27.01.2025 05:40:00.000 UTC,2754.805,2754.875,2754.105,2754.305,0.03567
27.01.2025 05:41:00.000 UTC,2754.308,2754.545,2754.135,2754.395,0.03648
27.01.2025 05:42:00.000 UTC,2754.395,2754.395,2753.445,2753.645,0.0339
27.01.2025 05:43:00.000 UTC,2753.655,2753.965,2753.285,2753.475,0.03501
27.01.2025 05:44:00.000 UTC,2753.475,2754.245,2753.345,2753.595,0.03288
27.01.2025 05:45:00.000 UTC,2753.595,2755.175,2753.595,2754.885,0.02361
27.01.2025 05:46:00.000 UTC,2754.855,2755.425,2754.795,2755.325,0.02607
27.01.2025 05:47:00.000 UTC,2755.305,2755.305,2754.445,2754.815,0.02535
27.01.2025 05:48:00.000 UTC,2754.795,2755.115,2754.625,2755.045,0.01809
27.01.2025 05:49:00.000 UTC,2755.045,2755.265,2754.745,2754.835,0.01881
27.01.2025 05:50:00.000 UTC,2754.835,2755.295,2754.245,2754.645,0.02058
27.01.2025 05:51:00.000 UTC,2754.615,2755.065,2754.475,2754.925,0.0216
27.01.2025 05:52:00.000 UTC,2754.925,2755.265,2754.835,2755.115,0.01749
27.01.2025 05:53:00.000 UTC,2755.085,2755.155,2754.785,2755.155,0.0189
27.01.2025 05:54:00.000 UTC,2755.325,2755.325,2753.745,2754.545,0.05574
27.01.2025 05:55:00.000 UTC,2754.565,2754.725,2753.855,2753.955,0.09462
27.01.2025 05:56:00.000 UTC,2753.925,2754.025,2753.405,2753.645,0.11358
27.01.2025 05:57:00.000 UTC,2753.645,2753.765,2753.075,2753.255,0.11817
